Time,trend
2015-07-06 04:00:00,27.017807302936546
2015-07-06 04:10:00,27.017767495823385
2015-07-06 04:20:00,27.017727745258938
2015-07-06 04:30:00,27.017688051196835
2015-07-06 04:40:00,27.01764841359095
2015-07-06 04:50:00,27.017608832392146
2015-07-06 05:00:00,27.01756930755204
2015-07-06 05:10:00,27.017529839026842
2015-07-06 05:20:00,27.01749042676781
2015-07-06 05:30:00,27.017451070726484
2015-07-06 05:40:00,27.017411770857066
2015-07-06 05:50:00,27.017372527111075
2015-07-06 06:00:00,27.017333339443827
2015-07-06 06:10:00,27.01729420780894
2015-07-06 06:20:00,27.017255132158606
2015-07-06 06:30:00,27.01721611244817
2015-07-06 06:40:00,27.017177148628228
2015-07-06 06:50:00,27.017138240655818
2015-07-06 07:00:00,27.01709938848346
2015-07-06 07:10:00,27.0170605920657
2015-07-06 07:20:00,27.01702185135512
2015-07-06 07:30:00,27.01698316630517
2015-07-06 07:40:00,27.016944536871655
2015-07-06 07:50:00,27.016905963007922
2015-07-06 08:00:00,27.01686744466788
2015-07-06 08:10:00,27.016828981806583
2015-07-06 08:20:00,27.01679057437775
2015-07-06 08:30:00,27.016752222337733
2015-07-06 08:40:00,27.016713925640506
2015-07-06 08:50:00,27.01667568424007
2015-07-06 09:00:00,27.01663749809009
2015-07-06 09:10:00,27.016599367145034
2015-07-06 09:20:00,27.016561291362237
2015-07-06 09:30:00,27.016523270695192
2015-07-06 09:40:00,27.016485305098143
2015-07-06 09:50:00,27.016447394528416
2015-07-06 10:00:00,27.016409538940263
2015-07-06 10:10:00,27.016371738288022
2015-07-06 10:20:00,27.016333992528512
2015-07-06 10:30:00,27.01629630161531
2015-07-06 10:40:00,27.016258665502004
2015-07-06 10:50:00,27.016221084148263
2015-07-06 11:00:00,27.016183557508917
2015-07-06 11:10:00,27.016146085540598
2015-07-06 11:20:00,27.016108668197116
2015-07-06 11:30:00,27.01607130543504
2015-07-06 11:40:00,27.016033997211007
2015-07-06 11:50:00,27.015996743480873
2015-07-06 12:00:00,27.015959544202293
2015-07-06 12:10:00,27.015922399331032
2015-07-06 12:20:00,27.015885308821996
2015-07-06 12:30:00,27.015848272631796
2015-07-06 12:40:00,27.015811290717608
2015-07-06 12:50:00,27.015774363035455
2015-07-06 13:00:00,27.015737489542776
2015-07-06 13:10:00,27.015700670195354
2015-07-06 13:20:00,27.015663904949754
2015-07-06 13:30:00,27.015627193765436
2015-07-06 13:40:00,27.01559053659867
2015-07-06 13:50:00,27.015553933406075
2015-07-06 14:00:00,27.015517384144456
2015-07-06 14:10:00,27.01548088877195
2015-07-06 14:20:00,27.01544444724362
2015-07-06 14:30:00,27.015408059518606
2015-07-06 14:40:00,27.015371725554584
2015-07-06 14:50:00,27.01533544530692
2015-07-06 15:00:00,27.015299218737187
2015-07-06 15:10:00,27.01526304580305
2015-07-06 15:20:00,27.01522692646058
2015-07-06 15:30:00,27.015190860667346
2015-07-06 15:40:00,27.01515484838222
2015-07-06 15:50:00,27.015118889562753
2015-07-06 16:00:00,27.01508298416711
2015-07-06 16:10:00,27.01504713215347
2015-07-06 16:20:00,27.015011333479055
2015-07-06 16:30:00,27.014975588102192
2015-07-06 16:40:00,27.01493989598055
2015-07-06 16:50:00,27.014904257074672
2015-07-06 17:00:00,27.014868671341173
2015-07-06 17:10:00,27.01483313873872
2015-07-06 17:20:00,27.01479765922523
2015-07-06 17:30:00,27.01476223275994
2015-07-06 17:40:00,27.014726859302353
2015-07-06 17:50:00,27.01469153881355
2015-07-06 18:00:00,27.014656271248796
2015-07-06 18:10:00,27.014621056567332
2015-07-06 18:20:00,27.01458589472798
2015-07-06 18:30:00,27.014550785692474
2015-07-06 18:40:00,27.0145157294187
2015-07-06 18:50:00,27.01448072586555
2015-07-06 19:00:00,27.0144457749919
2015-07-06 19:20:00,27.014410876757204
2015-07-06 19:30:00,27.01437603112231
2015-07-06 19:40:00,27.014341238045127
2015-07-06 19:50:00,27.01430649748535
2015-07-06 20:00:00,27.014271809402246
2015-07-06 20:10:00,27.014237173756175
2015-07-06 20:20:00,27.01420259050713
2015-07-06 20:30:00,27.01416805961351
2015-07-06 20:40:00,27.014133581036642
2015-07-06 20:50:00,27.014099154734833
2015-07-06 21:00:00,27.014064780669678
2015-07-06 21:10:00,27.014030458801074
2015-07-06 21:20:00,27.013996189087063
2015-07-06 21:30:00,27.013961971488897
2015-07-06 21:40:00,27.013927805967693
2015-07-06 21:50:00,27.013893692483144
2015-07-06 22:00:00,27.013859630995995
2015-07-06 22:10:00,27.013825621466946
2015-07-06 22:20:00,27.01379166385572
2015-07-06 22:30:00,27.013757758122818
2015-07-06 22:40:00,27.01372390423043
2015-07-06 22:50:00,27.013690102139314
2015-07-06 23:00:00,27.0136563518104
2015-07-06 23:10:00,27.01362265320288
2015-07-06 23:20:00,27.013589006278384
2015-07-06 23:30:00,27.013555410998347
2015-07-06 23:40:00,27.01352186732342
2015-07-06 23:50:00,27.013488375214344
2015-07-07 00:00:00,27.013454934633096
2015-07-07 00:10:00,27.01342154554005
2015-07-07 00:20:00,27.013388207897066
2015-07-07 00:30:00,27.013354921666277
2015-07-07 00:40:00,27.013321686806876
2015-07-07 00:50:00,27.01328850328153
2015-07-07 01:00:00,27.013255371052992
2015-07-07 01:10:00,27.01322229008084
2015-07-07 01:20:00,27.013189260329113
2015-07-07 01:30:00,27.013156281757684
2015-07-07 01:40:00,27.01312335432785
2015-07-07 01:50:00,27.013090478002653
2015-07-07 02:00:00,27.01305765274379
2015-07-07 02:10:00,27.01302487851265
2015-07-07 02:20:00,27.01299215527282
2015-07-07 02:30:00,27.012959482986272
2015-07-07 02:40:00,27.01292686161596
2015-07-07 02:50:00,27.012894291122986
2015-07-07 03:00:00,27.012861771469392
2015-07-07 03:10:00,27.012829302616872
2015-07-07 03:20:00,27.012796884529465
2015-07-07 03:30:00,27.012764517169135
2015-07-07 03:40:00,27.012732200498046
2015-07-07 03:50:00,27.01269993447946
2015-07-07 11:00:00,27.012667719075143
2015-07-07 11:10:00,27.012635554248348
2015-07-07 11:20:00,27.01260343996217
2015-07-07 11:30:00,27.01257137617855
2015-07-07 11:40:00,27.012539362860824
2015-07-07 11:50:00,27.01250739997235
2015-07-07 12:00:00,27.012475487476447
2015-07-07 12:10:00,27.012443625335774
2015-07-07 12:20:00,27.01241181351398
2015-07-07 12:30:00,27.012380051973505
2015-07-07 12:40:00,27.01234834067812
2015-07-07 12:50:00,27.012316679591407
2015-07-07 13:00:00,27.01228506867652
2015-07-07 13:10:00,27.012253507896776
2015-07-07 13:20:00,27.012221997215725
2015-07-07 13:30:00,27.01219053659714
2015-07-07 13:40:00,27.01215912600502
2015-07-07 13:50:00,27.012127765402283
2015-07-07 14:00:00,27.012096454752967
2015-07-07 14:10:00,27.012065194020906
2015-07-07 14:20:00,27.012033983169324
2015-07-07 14:30:00,27.012002822162202
2015-07-07 14:40:00,27.011971710964524
2015-07-07 14:50:00,27.011940649538804
2015-07-07 15:00:00,27.011909637850362
2015-07-07 15:10:00,27.011878675862558
2015-07-07 15:20:00,27.01184776353985
2015-07-07 15:30:00,27.01181690084721
2015-07-07 15:40:00,27.01178608774928
2015-07-07 15:50:00,27.011755324208675
2015-07-07 16:00:00,27.011724610191788
2015-07-07 16:10:00,27.011693945662316
2015-07-07 16:20:00,27.011663330584103
2015-07-07 16:30:00,27.011632764922435
2015-07-07 16:40:00,27.011602248641786
2015-07-07 16:50:00,27.011571781707282
2015-07-07 17:00:00,27.01154136408305
2015-07-07 17:10:00,27.011510995734348
2015-07-07 17:20:00,27.011480676624736
2015-07-07 17:30:00,27.01145040672029
2015-07-07 17:40:00,27.011420185986154
2015-07-07 17:50:00,27.01139001438718
2015-07-07 18:00:00,27.01135989188835
2015-07-07 18:10:00,27.011329818453735
2015-07-07 18:20:00,27.01129979404944
2015-07-07 18:30:00,27.01126981864011
2015-07-07 18:40:00,27.011239892191558
2015-07-07 18:50:00,27.01121001466871
2015-07-07 19:00:00,27.011180186036537
2015-07-07 19:10:00,27.01115040626057
2015-07-07 19:20:00,27.011120675307183
2015-07-07 19:30:00,27.011090993140996
2015-07-07 19:40:00,27.011061359728203
2015-07-07 19:50:00,27.011031775034507
2015-07-07 20:00:00,27.01100223902439
2015-07-07 20:10:00,27.010972751663967
2015-07-07 20:20:00,27.010943312919593
2015-07-07 20:30:00,27.010913922756266
2015-07-07 20:40:00,27.010884581140076
2015-07-07 20:50:00,27.010855288037796
2015-07-07 21:00:00,27.01082604341459
2015-07-07 21:10:00,27.010796847236854
2015-07-07 21:20:00,27.010767699470144
2015-07-07 21:30:00,27.01073860008052
2015-07-07 21:40:00,27.010709549034754
2015-07-07 21:50:00,27.01068054629924
2015-07-07 22:00:00,27.01065159183998
2015-07-07 22:10:00,27.010622685622756
